date,tsa,tot_confirmed_covid_patients_in_hosp,tot_suspected_covid_patients_in_hosp,tot_confirmed_covid_admits_last_24hrs,tot_suspected_covid_admits_last_24hrs,adult_suspected_covid_admits_in_the_last_24hr,pediatric_suspected_covid_admits_in_the_last_24hr,tot_lab_conf_covid_icu,tot_susp_covid_icu,hosp_onset_covid,ed_overflow,prev_day_covid_fatalities,Reporting Rate,Reported Date,Reported Time,Time Zone,Notes
2020-08-07,T,201,0,13,0,0,0,72,0,21,0,1,0.92,2020-08-08,6:49:00 AM,PDT,NA
2020-08-07,U,356,16,26,21,21,0,132,5,0,10,6,0.92,2020-08-08,6:49:00 AM,PDT,NA
2020-08-07,V,1213,72,0,0,0,0,399,17,30,46,50,0.92,2020-08-08,6:49:00 AM,PDT,NA
2020-08-07,Total,7872,1178,700,717,676,41,2730,241,117,127,137,0.92,2020-08-08,6:49:00 AM,PDT,NA
2020-08-08,A,73,4,8,3,3,0,34,0,0,3,1,0.94,2020-08-09,7:41:00 AM,PDT,NA
2020-08-08,B,111,5,13,64,59,5,53,0,0,2,5,0.94,2020-08-09,7:41:00 AM,PDT,NA
2020-08-08,C,46,6,3,1,1,0,21,0,1,0,1,0.94,2020-08-09,7:41:00 AM,PDT,NA
2020-08-08,D,51,17,5,17,17,0,34,2,0,0,1,0.94,2020-08-09,7:41:00 AM,PDT,NA
2020-08-08,E,1322,456,288,390,367,23,433,115,13,30,15,0.94,2020-08-09,7:41:00 AM,PDT,NA
2020-08-08,F,102,13,13,8,7,1,56,4,16,0,0,0.94,2020-08-09,7:41:00 AM,PDT,NA
2020-08-08,G,247,49,26,18,18,0,81,8,0,1,5,0.94,2020-08-09,7:41:00 AM,PDT,NA
2020-08-08,H,80,4,2,0,0,0,22,0,0,0,2,0.94,2020-08-09,7:41:00 AM,PDT,NA
2020-08-08,I,211,32,10,19,17,2,72,8,0,0,9,0.94,2020-08-09,7:41:00 AM,PDT,NA
2020-08-08,J,70,9,6,9,9,0,27,1,1,0,1,0.94,2020-08-09,7:41:00 AM,PDT,NA
2020-08-08,K,53,2,5,1,1,0,10,0,0,2,1,0.94,2020-08-09,7:41:00 AM,PDT,NA
2020-08-08,L,61,13,23,45,42,3,20,9,1,2,1,0.94,2020-08-09,7:41:00 AM,PDT,NA
2020-08-08,M,64,12,11,21,21,0,19,4,1,0,0,0.94,2020-08-09,7:41:00 AM,PDT,NA
2020-08-08,N,41,3,3,4,4,0,10,1,0,0,1,0.94,2020-08-09,7:41:00 AM,PDT,NA
2020-08-08,O,297,19,39,17,17,0,101,4,3,0,5,0.94,2020-08-09,7:41:00 AM,PDT,NA
2020-08-08,P,909,39,76,27,23,4,345,9,16,21,14,0.94,2020-08-09,7:41:00 AM,PDT,NA
2020-08-08,Q,1629,333,27,55,53,2,563,34,6,2,5,0.94,2020-08-09,7:41:00 AM,PDT,NA
2020-08-08,R,283,26,14,2,2,0,91,5,0,0,2,0.94,2020-08-09,7:41:00 AM,PDT,NA
2020-08-08,S,131,0,16,0,0,0,33,0,5,0,3,0.94,2020-08-09,7:41:00 AM,PDT,NA
2020-08-08,T,196,0,21,0,0,0,69,0,21,0,7,0.94,2020-08-09,7:41:00 AM,PDT,NA
2020-08-08,U,351,19,25,20,20,0,131,7,0,7,9,0.94,2020-08-09,7:41:00 AM,PDT,NA
2020-08-08,V,1109,70,0,0,0,0,383,13,30,44,47,0.94,2020-08-09,7:41:00 AM,PDT,NA
2020-08-08,Total,7437,1131,634,721,681,40,2608,224,114,114,135,0.94,2020-08-09,7:41:00 AM,PDT,NA
2020-08-09,A,73,4,7,4,4,0,34,0,0,3,1,0.83,2020-08-10,9:01:00 AM,PDT,NA
2020-08-09,B,110,5,12,21,19,2,53,0,0,0,3,0.83,2020-08-10,9:01:00 AM,PDT,NA
2020-08-09,C,44,8,2,4,4,0,18,0,1,0,1,0.83,2020-08-10,9:01:00 AM,PDT,NA
2020-08-09,D,43,7,1,5,5,0,28,1,0,0,0,0.83,2020-08-10,9:01:00 AM,PDT,NA
2020-08-09,E,1282,557,252,394,369,25,422,197,11,36,27,0.83,2020-08-10,9:01:00 AM,PDT,NA
2020-08-09,F,115,13,9,8,8,0,59,5,15,1,0,0.83,2020-08-10,9:01:00 AM,PDT,NA
2020-08-09,G,240,38,27,17,17,0,84,5,0,0,5,0.83,2020-08-10,9:01:00 AM,PDT,NA
2020-08-09,H,78,7,6,0,0,0,22,0,0,0,1,0.83,2020-08-10,9:01:00 AM,PDT,NA
2020-08-09,I,207,25,17,21,19,2,73,6,0,0,7,0.83,2020-08-10,9:01:00 AM,PDT,NA
2020-08-09,J,72,12,14,8,8,0,27,1,1,0,0,0.83,2020-08-10,9:01:00 AM,PDT,NA
2020-08-09,K,53,2,7,1,1,0,10,0,0,2,1,0.83,2020-08-10,9:01:00 AM,PDT,NA
2020-08-09,L,57,14,47,75,72,3,20,9,0,5,3,0.83,2020-08-10,9:01:00 AM,PDT,NA
2020-08-09,M,59,26,11,21,21,0,20,5,0,0,0,0.83,2020-08-10,9:01:00 AM,PDT,NA
2020-08-09,N,40,1,5,2,2,0,10,0,0,0,3,0.83,2020-08-10,9:01:00 AM,PDT,NA
2020-08-09,O,305,29,46,31,31,0,100,4,3,1,5,0.83,2020-08-10,9:01:00 AM,PDT,NA
2020-08-09,P,847,44,60,28,27,1,312,13,15,31,9,0.83,2020-08-10,9:01:00 AM,PDT,NA
2020-08-09,Q,1625,228,33,55,55,0,556,24,19,10,10,0.83,2020-08-10,9:01:00 AM,PDT,NA
2020-08-09,R,275,18,6,1,1,0,96,1,0,0,4,0.83,2020-08-10,9:01:00 AM,PDT,NA
2020-08-09,S,126,0,14,0,0,0,38,0,5,0,4,0.83,2020-08-10,9:01:00 AM,PDT,NA
2020-08-09,T,205,0,12,1,0,1,73,0,0,0,1,0.83,2020-08-10,9:01:00 AM,PDT,NA
2020-08-09,U,347,41,17,26,26,0,121,10,0,17,10,0.83,2020-08-10,9:01:00 AM,PDT,NA
2020-08-09,V,1101,83,0,0,0,0,376,15,30,58,38,0.83,2020-08-10,9:01:00 AM,PDT,NA
2020-08-09,Total,7304,1162,605,723,689,34,2552,296,100,164,133,0.83,2020-08-10,9:01:00 AM,PDT,NA
2020-08-10,A,76,6,11,4,4,0,35,0,0,3,1,0.88,2020-08-11,8:04:00 AM,PDT,NA
2020-08-10,B,109,5,13,53,49,4,53,0,0,0,3,0.88,2020-08-11,8:04:00 AM,PDT,NA
2020-08-10,C,45,11,4,7,7,0,19,0,1,0,0,0.88,2020-08-11,8:04:00 AM,PDT,NA
2020-08-10,D,47,6,6,5,5,0,32,2,0,0,0,0.88,2020-08-11,8:04:00 AM,PDT,NA
2020-08-10,E,1235,529,186,323,303,20,420,170,13,44,26,0.88,2020-08-11,8:04:00 AM,PDT,NA
2020-08-10,F,110,9,3,7,6,1,56,3,13,0,0,0.88,2020-08-11,8:04:00 AM,PDT,NA
2020-08-10,G,235,35,30,13,13,0,81,4,0,1,6,0.88,2020-08-11,8:04:00 AM,PDT,NA
2020-08-10,H,74,10,5,1,1,0,25,4,0,0,0,0.88,2020-08-11,8:04:00 AM,PDT,NA
2020-08-10,I,208,42,21,23,19,4,75,14,193,0,9,0.88,2020-08-11,8:04:00 AM,PDT,NA
2020-08-10,J,75,12,17,9,9,0,28,2,1,0,0,0.88,2020-08-11,8:04:00 AM,PDT,NA
2020-08-10,K,52,2,6,1,1,0,9,0,0,2,3,0.88,2020-08-11,8:04:00 AM,PDT,NA
2020-08-10,L,60,35,16,44,42,2,21,32,0,4,0,0.88,2020-08-11,8:04:00 AM,PDT,NA
2020-08-10,M,65,30,11,16,16,0,22,9,0,7,0,0.88,2020-08-11,8:04:00 AM,PDT,NA
2020-08-10,N,48,5,11,4,4,0,12,1,0,0,2,0.88,2020-08-11,8:04:00 AM,PDT,NA
2020-08-10,O,300,31,32,30,30,0,106,5,3,0,3,0.88,2020-08-11,8:04:00 AM,PDT,NA
2020-08-10,P,856,44,68,22,21,1,304,8,17,22,15,0.88,2020-08-11,8:04:00 AM,PDT,NA
2020-08-10,Q,1563,233,33,47,46,1,514,31,20,1,7,0.88,2020-08-11,8:04:00 AM,PDT,NA
2020-08-10,R,288,9,16,0,0,0,93,2,0,1,3,0.88,2020-08-11,8:04:00 AM,PDT,NA
2020-08-10,S,119,0,13,1,1,0,34,0,5,2,2,0.88,2020-08-11,8:04:00 AM,PDT,NA
2020-08-10,T,195,0,5,1,0,1,68,0,26,0,7,0.88,2020-08-11,8:04:00 AM,PDT,NA
2020-08-10,U,363,20,21,18,18,0,119,6,1,13,7,0.88,2020-08-11,8:04:00 AM,PDT,NA
2020-08-10,V,1093,103,0,0,0,0,369,20,30,87,24,0.88,2020-08-11,8:04:00 AM,PDT,NA
2020-08-10,Total,7216,1177,528,629,595,34,2495,313,323,187,118,0.88,2020-08-11,8:04:00 AM,PDT,NA
2020-08-11,A,76,6,11,4,4,0,36,0,0,3,1,0.9,2020-08-12,7:17:00 AM,PDT,NA
2020-08-11,B,111,3,19,82,75,7,53,0,0,0,1,0.9,2020-08-12,7:17:00 AM,PDT,NA
2020-08-11,C,45,10,7,8,8,0,18,0,1,0,0,0.9,2020-08-12,7:17:00 AM,PDT,NA
2020-08-11,D,43,12,7,11,11,0,30,3,0,0,0,0.9,2020-08-12,7:17:00 AM,PDT,NA
2020-08-11,E,1229,574,201,428,409,19,399,203,10,49,17,0.9,2020-08-12,7:17:00 AM,PDT,NA
2020-08-11,F,105,18,11,11,10,1,53,3,13,2,1,0.9,2020-08-12,7:17:00 AM,PDT,NA
2020-08-11,G,228,37,34,17,17,0,74,1,0,2,9,0.9,2020-08-12,7:17:00 AM,PDT,NA
2020-08-11,H,64,5,3,2,2,0,12,2,0,0,0,0.9,2020-08-12,7:17:00 AM,PDT,NA
2020-08-11,I,185,41,21,24,20,4,67,13,193,0,7,0.9,2020-08-12,7:17:00 AM,PDT,NA
2020-08-11,J,71,5,7,4,4,0,27,1,1,0,0,0.9,2020-08-12,7:17:00 AM,PDT,NA
2020-08-11,K,60,1,7,1,1,0,9,0,0,3,1,0.9,2020-08-12,7:17:00 AM,PDT,NA
2020-08-11,L,65,39,17,69,64,5,20,36,0,4,1,0.9,2020-08-12,7:17:00 AM,PDT,NA
2020-08-11,M,64,30,5,22,22,0,23,9,0,8,7,0.9,2020-08-12,7:17:00 AM,PDT,NA
2020-08-11,N,46,6,9,3,3,0,13,0,0,0,1,0.9,2020-08-12,7:17:00 AM,PDT,NA
2020-08-11,O,290,30,33,25,25,0,106,8,2,0,4,0.9,2020-08-12,7:17:00 AM,PDT,NA
2020-08-11,P,846,43,80,37,32,5,304,6,17,24,12,0.9,2020-08-12,7:17:00 AM,PDT,NA
2020-08-11,Q,1512,303,30,39,37,2,547,29,1,2,4,0.9,2020-08-12,7:17:00 AM,PDT,NA
2020-08-11,R,277,18,3,0,0,0,86,8,0,1,0,0.9,2020-08-12,7:17:00 AM,PDT,NA
2020-08-11,S,100,2,19,8,5,3,34,0,5,0,4,0.9,2020-08-12,7:17:00 AM,PDT,NA
2020-08-11,T,175,0,9,0,0,0,74,0,25,0,0,0.9,2020-08-12,7:17:00 AM,PDT,NA
2020-08-11,U,353,27,22,32,32,0,118,7,1,7,6,0.9,2020-08-12,7:17:00 AM,PDT,NA
2020-08-11,V,1083,96,0,0,0,0,376,20,30,91,16,0.9,2020-08-12,7:17:00 AM,PDT,NA
2020-08-11,Total,7028,1306,555,827,781,46,2479,349,299,196,92,0.9,2020-08-12,7:17:00 AM,PDT,NA
2020-08-12,A,72,5,8,5,5,0,33,0,0,4,1,0.9,2020-08-13,7:48:00 AM,PDT,NA
2020-08-12,B,108,4,15,83,76,7,51,0,1,0,1,0.9,2020-08-13,7:48:00 AM,PDT,NA
2020-08-12,C,44,10,8,10,10,0,19,0,1,0,2,0.9,2020-08-13,7:48:00 AM,PDT,NA
2020-08-12,D,45,12,5,11,11,0,32,4,0,0,0,0.9,2020-08-13,7:48:00 AM,PDT,NA
2020-08-12,E,1200,538,211,400,377,23,374,166,10,47,18,0.9,2020-08-13,7:48:00 AM,PDT,NA
2020-08-12,F,105,12,13,6,5,1,51,5,10,0,1,0.9,2020-08-13,7:48:00 AM,PDT,NA
2020-08-12,G,230,32,35,19,19,0,78,5,1,2,4,0.9,2020-08-13,7:48:00 AM,PDT,NA
2020-08-12,H,79,7,5,2,2,0,21,0,0,1,1,0.9,2020-08-13,7:48:00 AM,PDT,NA
2020-08-12,I,194,46,19,27,25,2,69,13,192,0,7,0.9,2020-08-13,7:48:00 AM,PDT,NA
2020-08-12,J,77,5,13,3,3,0,24,0,1,0,1,0.9,2020-08-13,7:48:00 AM,PDT,NA
2020-08-12,K,56,1,9,9,9,0,7,0,0,0,2,0.9,2020-08-13,7:48:00 AM,PDT,NA
2020-08-12,L,59,39,14,67,63,4,14,35,0,4,1,0.9,2020-08-13,7:48:00 AM,PDT,NA
2020-08-12,M,62,32,6,21,21,0,23,9,0,8,5,0.9,2020-08-13,7:48:00 AM,PDT,NA
2020-08-12,N,43,10,9,3,3,0,11,2,0,0,1,0.9,2020-08-13,7:48:00 AM,PDT,NA
2020-08-12,O,310,34,34,15,15,0,112,15,1,3,2,0.9,2020-08-13,7:48:00 AM,PDT,NA
2020-08-12,P,796,56,66,47,41,6,291,7,17,17,14,0.9,2020-08-13,7:48:00 AM,PDT,NA
2020-08-12,Q,1531,271,38,37,37,0,555,26,24,0,6,0.9,2020-08-13,7:48:00 AM,PDT,NA
2020-08-12,R,306,23,12,5,4,1,95,1,0,3,4,0.9,2020-08-13,7:48:00 AM,PDT,NA
2020-08-12,S,101,1,16,1,1,0,35,0,5,0,0,0.9,2020-08-13,7:48:00 AM,PDT,NA
2020-08-12,T,175,0,22,0,0,0,73,0,25,0,1,0.9,2020-08-13,7:48:00 AM,PDT,NA
2020-08-12,U,301,27,18,28,27,1,94,7,0,6,8,0.9,2020-08-13,7:48:00 AM,PDT,NA
2020-08-12,V,985,78,0,0,0,0,373,20,30,57,36,0.9,2020-08-13,7:48:00 AM,PDT,NA
2020-08-12,Total,6879,1243,576,799,754,45,2435,315,318,152,116,0.9,2020-08-13,7:48:00 AM,PDT,NA
2020-08-13,A,55,4,13,4,4,0,30,1,0,4,1,0.9,2020-08-14,7:29:00 AM,PDT,NA
2020-08-13,B,97,6,11,70,67,3,48,0,1,0,3,0.9,2020-08-14,7:29:00 AM,PDT,NA
2020-08-13,C,45,8,9,9,9,0,20,0,1,0,1,0.9,2020-08-14,7:29:00 AM,PDT,NA
2020-08-13,D,47,14,5,12,12,0,38,3,0,0,0,0.9,2020-08-14,7:29:00 AM,PDT,NA
2020-08-13,E,1218,579,211,358,336,22,378,181,12,39,24,0.9,2020-08-14,7:29:00 AM,PDT,NA
2020-08-13,F,104,13,12,6,5,1,53,4,10,0,0,0.9,2020-08-14,7:29:00 AM,PDT,NA
2020-08-13,G,212,41,27,14,14,0,77,6,0,1,5,0.9,2020-08-14,7:29:00 AM,PDT,NA
2020-08-13,H,82,8,5,1,1,0,24,2,0,0,2,0.9,2020-08-14,7:29:00 AM,PDT,NA
2020-08-13,I,183,49,16,26,24,2,56,13,192,0,9,0.9,2020-08-14,7:29:00 AM,PDT,NA
2020-08-13,J,72,3,8,2,2,0,25,0,0,0,0,0.9,2020-08-14,7:29:00 AM,PDT,NA
2020-08-13,K,49,4,10,2,2,0,6,0,0,1,2,0.9,2020-08-14,7:29:00 AM,PDT,NA
2020-08-13,L,66,42,22,62,62,0,18,37,0,10,5,0.9,2020-08-14,7:29:00 AM,PDT,NA
2020-08-13,M,62,38,11,24,24,0,24,10,0,8,0,0.9,2020-08-14,7:29:00 AM,PDT,NA
2020-08-13,N,39,4,6,2,2,0,10,0,0,0,2,0.9,2020-08-14,7:29:00 AM,PDT,NA
2020-08-13,O,295,40,29,23,23,0,106,16,1,2,2,0.9,2020-08-14,7:29:00 AM,PDT,NA
2020-08-13,P,734,58,72,43,40,3,285,13,15,23,15,0.9,2020-08-14,7:29:00 AM,PDT,NA
2020-08-13,Q,1453,269,26,62,49,13,531,28,5,3,4,0.9,2020-08-14,7:29:00 AM,PDT,NA
2020-08-13,R,292,23,14,0,0,0,98,3,0,3,1,0.9,2020-08-14,7:29:00 AM,PDT,NA
2020-08-13,S,93,0,5,1,1,0,35,0,5,0,3,0.9,2020-08-14,7:29:00 AM,PDT,NA
2020-08-13,T,168,0,14,0,0,0,69,0,0,1,0,0.9,2020-08-14,7:29:00 AM,PDT,NA
2020-08-13,U,299,24,19,22,21,1,91,4,0,7,3,0.9,2020-08-14,7:29:00 AM,PDT,NA
2020-08-13,V,967,61,0,0,0,0,358,16,30,44,38,0.9,2020-08-14,7:29:00 AM,PDT,NA
2020-08-13,Total,6632,1288,545,743,698,45,2380,337,272,146,120,0.9,2020-08-14,7:29:00 AM,PDT,NA
2020-08-14,A,58,4,13,8,7,1,26,1,0,4,0,0.9,2020-08-15,7:33:00 AM,PDT,NA
2020-08-14,B,86,8,11,67,66,1,35,0,1,0,3,0.9,2020-08-15,7:33:00 AM,PDT,NA
2020-08-14,C,42,11,9,13,13,0,18,0,1,0,1,0.9,2020-08-15,7:33:00 AM,PDT,NA
2020-08-14,D,46,11,6,11,11,0,33,1,0,0,2,0.9,2020-08-15,7:33:00 AM,PDT,NA
2020-08-14,E,1218,505,197,385,364,21,378,168,9,40,26,0.9,2020-08-15,7:33:00 AM,PDT,NA
2020-08-14,F,94,9,6,6,6,0,53,4,10,1,0,0.9,2020-08-15,7:33:00 AM,PDT,NA
2020-08-14,G,218,39,39,20,20,0,74,3,1,7,7,0.9,2020-08-15,7:33:00 AM,PDT,NA
2020-08-14,H,84,10,5,1,1,0,24,1,0,0,2,0.9,2020-08-15,7:33:00 AM,PDT,NA
2020-08-14,I,161,35,15,17,16,1,53,3,1,0,7,0.9,2020-08-15,7:33:00 AM,PDT,NA
2020-08-14,J,65,4,2,2,2,0,20,1,0,0,1,0.9,2020-08-15,7:33:00 AM,PDT,NA
2020-08-14,K,45,2,5,1,1,0,7,0,0,1,0,0.9,2020-08-15,7:33:00 AM,PDT,NA
2020-08-14,L,65,40,21,60,56,4,22,38,1,9,1,0.9,2020-08-15,7:33:00 AM,PDT,NA
2020-08-14,M,53,15,9,21,20,1,23,2,0,12,0,0.9,2020-08-15,7:33:00 AM,PDT,NA
2020-08-14,N,37,7,6,10,10,0,9,1,0,0,2,0.9,2020-08-15,7:33:00 AM,PDT,NA
2020-08-14,O,287,34,36,13,13,0,102,16,0,1,5,0.9,2020-08-15,7:33:00 AM,PDT,NA
2020-08-14,P,704,48,75,36,31,5,277,8,15,20,20,0.9,2020-08-15,7:33:00 AM,PDT,NA
2020-08-14,Q,1455,310,40,79,65,14,521,39,5,7,6,0.9,2020-08-15,7:33:00 AM,PDT,NA
2020-08-14,R,288,13,13,0,0,0,97,4,0,3,7,0.9,2020-08-15,7:33:00 AM,PDT,NA
2020-08-14,S,86,3,12,2,2,0,29,3,5,0,2,0.9,2020-08-15,7:33:00 AM,PDT,NA
2020-08-14,T,183,0,27,0,0,0,64,0,24,0,2,0.9,2020-08-15,7:33:00 AM,PDT,NA
2020-08-14,U,288,16,23,18,17,1,88,5,0,7,9,0.9,2020-08-15,7:33:00 AM,PDT,NA
2020-08-14,V,918,78,0,0,0,0,353,19,31,42,32,0.9,2020-08-15,7:33:00 AM,PDT,NA
2020-08-14,Total,6481,1202,570,770,721,49,2306,317,104,154,135,0.9,2020-08-15,7:33:00 AM,PDT,NA
2020-08-15,A,59,3,10,4,4,0,27,1,0,3,0,0.91,2020-08-16,9:29:00 AM,PDT,NA
2020-08-15,B,84,4,12,8,7,1,29,0,0,0,4,0.91,2020-08-16,9:29:00 AM,PDT,NA
2020-08-15,C,46,12,9,11,11,0,20,0,1,0,0,0.91,2020-08-16,9:29:00 AM,PDT,NA
2020-08-15,D,42,9,7,7,7,0,26,2,0,0,3,0.91,2020-08-16,9:29:00 AM,PDT,NA
2020-08-15,E,1155,503,188,390,367,23,361,173,10,34,24,0.91,2020-08-16,9:29:00 AM,PDT,NA
2020-08-15,F,103,8,10,6,6,0,57,3,11,0,0,0.91,2020-08-16,9:29:00 AM,PDT,NA
2020-08-15,G,229,34,51,19,19,0,71,3,0,4,6,0.91,2020-08-16,9:29:00 AM,PDT,NA
2020-08-15,H,75,3,5,1,1,0,23,1,0,0,2,0.91,2020-08-16,9:29:00 AM,PDT,NA
2020-08-15,I,161,37,18,21,19,2,59,1,1,0,5,0.91,2020-08-16,9:29:00 AM,PDT,NA
2020-08-15,J,69,8,6,7,7,0,23,1,0,0,1,0.91,2020-08-16,9:29:00 AM,PDT,NA
2020-08-15,K,45,1,4,1,1,0,7,0,0,1,0,0.91,2020-08-16,9:29:00 AM,PDT,NA
2020-08-15,L,67,45,20,65,61,4,21,39,1,10,1,0.91,2020-08-16,9:29:00 AM,PDT,NA
2020-08-15,M,51,10,7,17,16,1,24,0,0,8,1,0.91,2020-08-16,9:29:00 AM,PDT,NA
2020-08-15,N,38,5,7,4,4,0,10,0,0,0,0,0.91,2020-08-16,9:29:00 AM,PDT,NA
2020-08-15,O,272,28,30,19,19,0,102,16,0,2,9,0.91,2020-08-16,9:29:00 AM,PDT,NA
2020-08-15,P,684,47,64,28,25,3,283,11,15,18,18,0.91,2020-08-16,9:29:00 AM,PDT,NA
2020-08-15,Q,1342,254,42,79,66,13,486,25,6,13,8,0.91,2020-08-16,9:29:00 AM,PDT,NA
2020-08-15,R,289,20,23,10,10,0,98,3,0,1,4,0.91,2020-08-16,9:29:00 AM,PDT,NA
2020-08-15,S,83,0,11,1,1,0,33,0,5,2,0,0.91,2020-08-16,9:29:00 AM,PDT,NA
2020-08-15,T,182,0,17,0,0,0,72,0,24,0,0,0.91,2020-08-16,9:29:00 AM,PDT,NA
2020-08-15,U,285,9,15,23,22,1,91,3,0,7,10,0.91,2020-08-16,9:29:00 AM,PDT,NA
2020-08-15,V,906,71,39,42,38,4,346,18,26,50,29,0.91,2020-08-16,9:29:00 AM,PDT,NA
2020-08-15,Total,6267,1111,595,763,711,52,2269,300,100,153,125,0.91,2020-08-16,9:29:00 AM,PDT,NA
2020-08-16,A,59,3,11,6,6,0,27,1,0,3,0,0.81,2020-08-17,7:55:00 AM,PDT,NA
2020-08-16,B,89,1,16,4,4,0,33,1,0,0,3,0.81,2020-08-17,7:55:00 AM,PDT,NA
2020-08-16,C,47,5,7,7,7,0,18,0,1,0,0,0.81,2020-08-17,7:55:00 AM,PDT,NA
2020-08-16,D,41,10,3,9,9,0,27,3,0,0,0,0.81,2020-08-17,7:55:00 AM,PDT,NA
2020-08-16,E,1146,508,152,335,312,23,368,181,8,31,17,0.81,2020-08-17,7:55:00 AM,PDT,NA
2020-08-16,F,112,10,13,7,7,0,59,3,13,0,0,0.81,2020-08-17,7:55:00 AM,PDT,NA
2020-08-16,G,225,36,40,15,15,0,73,2,0,3,6,0.81,2020-08-17,7:55:00 AM,PDT,NA
2020-08-16,H,79,6,10,1,1,0,19,1,0,0,0,0.81,2020-08-17,7:55:00 AM,PDT,NA
2020-08-16,I,147,29,8,19,18,1,56,5,1,0,5,0.81,2020-08-17,7:55:00 AM,PDT,NA
2020-08-16,J,80,9,10,4,4,0,22,1,0,0,3,0.81,2020-08-17,7:55:00 AM,PDT,NA
2020-08-16,K,44,2,6,2,2,0,8,0,0,2,0,0.81,2020-08-17,7:55:00 AM,PDT,NA
2020-08-16,L,67,47,18,70,68,2,21,38,0,9,9,0.81,2020-08-17,7:55:00 AM,PDT,NA
2020-08-16,M,57,16,10,11,11,0,28,6,0,11,2,0.81,2020-08-17,7:55:00 AM,PDT,NA
2020-08-16,N,38,3,5,7,7,0,9,0,0,0,0,0.81,2020-08-17,7:55:00 AM,PDT,NA
2020-08-16,O,275,20,26,21,21,0,96,6,0,1,10,0.81,2020-08-17,7:55:00 AM,PDT,NA
2020-08-16,P,676,52,58,28,24,4,269,10,15,20,11,0.81,2020-08-17,7:55:00 AM,PDT,NA
2020-08-16,Q,1316,178,18,43,31,12,494,20,5,0,5,0.81,2020-08-17,7:55:00 AM,PDT,NA
2020-08-16,R,309,13,4,1,1,0,85,0,1,0,2,0.81,2020-08-17,7:55:00 AM,PDT,NA
2020-08-16,S,79,1,5,1,1,0,29,0,5,0,1,0.81,2020-08-17,7:55:00 AM,PDT,NA
2020-08-16,T,189,0,15,0,0,0,71,0,24,0,1,0.81,2020-08-17,7:55:00 AM,PDT,NA
2020-08-16,U,286,19,17,22,20,2,87,4,0,10,5,0.81,2020-08-17,7:55:00 AM,PDT,NA
2020-08-16,V,839,62,36,41,38,3,341,14,26,58,34,0.81,2020-08-17,7:55:00 AM,PDT,NA
2020-08-16,Total,6200,1030,488,654,607,47,2240,296,99,148,114,0.81,2020-08-17,7:55:00 AM,PDT,NA
2020-08-17,A,60,3,12,6,6,0,27,1,0,3,0,0.86,2020-08-18,7:38:00 AM,PDT,NA
2020-08-17,B,92,1,14,3,2,1,36,1,0,1,4,0.86,2020-08-18,7:38:00 AM,PDT,NA
2020-08-17,C,45,11,4,8,8,0,18,0,1,0,0,0.86,2020-08-18,7:38:00 AM,PDT,NA
2020-08-17,D,36,11,4,8,8,0,25,4,0,0,0,0.86,2020-08-18,7:38:00 AM,PDT,NA
2020-08-17,E,1133,460,138,338,320,18,329,150,8,27,28,0.86,2020-08-18,7:38:00 AM,PDT,NA
2020-08-17,F,112,11,7,11,11,0,64,2,13,0,1,0.86,2020-08-18,7:38:00 AM,PDT,NA
2020-08-17,G,234,28,28,18,18,0,76,2,0,1,6,0.86,2020-08-18,7:38:00 AM,PDT,NA
2020-08-17,H,75,14,7,2,2,0,37,1,0,0,0,0.86,2020-08-18,7:38:00 AM,PDT,NA
2020-08-17,I,160,32,16,20,19,1,57,7,1,0,5,0.86,2020-08-18,7:38:00 AM,PDT,NA
2020-08-17,J,77,2,4,2,2,0,21,0,0,0,2,0.86,2020-08-18,7:38:00 AM,PDT,NA
2020-08-17,K,49,1,7,2,2,0,7,0,0,4,2,0.86,2020-08-18,7:38:00 AM,PDT,NA
2020-08-17,L,70,46,15,49,43,6,23,37,0,6,1,0.86,2020-08-18,7:38:00 AM,PDT,NA
2020-08-17,M,60,16,10,11,11,0,28,6,0,11,2,0.86,2020-08-18,7:38:00 AM,PDT,NA
2020-08-17,N,35,3,5,3,3,0,7,0,0,0,0,0.86,2020-08-18,7:38:00 AM,PDT,NA
2020-08-17,O,282,20,22,8,8,0,95,1,1,2,4,0.86,2020-08-18,7:38:00 AM,PDT,NA
2020-08-17,P,675,50,65,31,27,4,260,8,15,19,9,0.86,2020-08-18,7:38:00 AM,PDT,NA
2020-08-17,Q,1385,204,26,46,46,0,507,23,7,4,6,0.86,2020-08-18,7:38:00 AM,PDT,NA
2020-08-17,R,275,28,13,4,3,1,69,6,0,1,2,0.86,2020-08-18,7:38:00 AM,PDT,NA
2020-08-17,S,95,2,9,4,3,1,31,0,2,0,1,0.86,2020-08-18,7:38:00 AM,PDT,NA
2020-08-17,T,185,0,12,0,0,0,72,0,23,0,5,0.86,2020-08-18,7:38:00 AM,PDT,NA
2020-08-17,U,278,24,17,23,22,1,73,5,0,10,5,0.86,2020-08-18,7:38:00 AM,PDT,NA
2020-08-17,V,797,52,45,35,35,0,317,12,27,56,39,0.86,2020-08-18,7:38:00 AM,PDT,NA
2020-08-17,Total,6210,1019,480,632,599,33,2179,266,98,145,122,0.86,2020-08-18,7:38:00 AM,PDT,NA
2020-08-18,A,55,4,12,3,3,0,24,1,0,3,1,0.9,2020-08-19,9:20:00 AM,PDT,NA
2020-08-18,B,98,1,17,4,3,1,34,0,0,1,2,0.9,2020-08-19,9:20:00 AM,PDT,NA
